text,y_true,y_pred,prob_pos,pred_conf,is_error,tok_len,is_truncated,unk_ratio,has_contrast,has_negation,error_type,comment
"The case history of 'Mulholland Dr.' is known: What should had been another excursion (after 'Twin Peaks') into the rivaled field of TV-series ended up abruptly after completing the pilot. It was too risky and twisted for the producers to venture an investment. Lynch used all the filmed and cut material and started new shootings to finish a completely new feature film. The result: One of the most impressive cinema experiences of this decade which can be ranked among the best works of David Lynch. His earlier movies 'Eraserhead', 'Blue Velvet' or 'Wild at Heart' kept aloof in an irritating way which hustled the viewer into the role of a voyeur, but never involved him as part of the plot happening such as here.<br /><br />'Mulholland Dr.' is a puzzle where pieces are missing, others obviously were taken from 'Eraserhead' and 'Lost Highway', but it never seemed to be unfinished work. In the internet I came across with a lot of instructions and essays to explain this film. I am aware now that it loses its magic when you try to decipher it completely. All those detailed solution explanations are not only waste but also the questionable attempt to offer an answer where no such thing is completely required. Imagine this scenario: A little child is dissecting his teddy bear to find out where the secret and the specific of that bear lies. Is it because it wants to destroy his toy? Does the secret lie in the teddy bear or actually in the heart of the child? Transferring this to 'Mulholland Dr.' it means innocence is one of the most important conditions to watch and appreciate it.<br /><br />David Lynch succeeds not only to picture the surface of human behavior life but also to grapple with everything beneath that. Human desires, dreams, obsessions and fears - all that what remains unspoken; emotions that are often repressed. 'Mulholland Dr.' has the intensity calling for a cast that completely takes issue with the substance. Actresses and actors who are ready to follow the visions of the director selflessly.Laura Elena Harring, Naomi Watts, Justin Theroux solve their task in such an impressing way that you wouldn't want or couldn't imagine another cast. While their acting at the beginning seems to be a little superimposed you soon will realize that this stereo typing is set in with a purpose to manipulate the viewer and to baffle him as soon as the red thread of the film is visible.<br /><br />When you claim the criterion of a well made film in being able to lose yourself and dive into what you see on screen than Lynch succeeded in making a masterpiece. A modern masterpiece that manifest David Lynch's status as one of the most important, creative and courageous directors of the present. Like every film maker who go beyond the limits he is confronted with criticism and ignorance. This will fade as soon as you find the individual key to Lynch's world of films. 'Mulholland Dr.' is more than just a sleeper  it is a must see for everyone who loves ambitious cinema. And besides, the film is a pay-off with Hollywood, in form and content, which in that distinctness was hardly dared before.",1,0,0.1429989486932754,0.857001006603241,True,549.0,True,0.01171875,True,True,,
"DON'T TORTURE A DUCKLING (Lucio Fulci - Italy 1972).<br /><br />Definitely a prime candidate for the most insane movie title ever conceived and that's quite an achievement in giallo-land. Originally, the film was titled even more absurdly, ""Don't Torture Donald Duck"", literally translated from its Italian title. A small Donald Duck figure features briefly as a toy, but hardly enough to render a title like this, but, apparently, it was changed in fear of legal ramifications by Disney. I railed quite a bit against Fulci's earlier LIZARD IN A WOMAN'S SKIN (1971), but here all the right ingredients are present. A surprisingly effective mystery, a good cast and imaginatively shot against an unusual rural setting. Everything just clicks. I think it's justly hailed as one of the director's most accomplished achievements.<br /><br />The story is set against the backdrop of a small mountain-side town in Sicily, where someone is killing young teenage boys. Among the suspects, the most obvious one is a young woman, Maciara (Florinda Balkan), a self-proclaimed witch who is seen suspiciously unearthing the skeleton of a baby and sticking pins into way effigies. Guiseppe, the village idiot is under suspicion as well, since he made a feeble attempt to profit from the disappearance of one of the boys and walked right into their trap. By the time a quick-witted newshound (Tomas Milian) arrives from Milan to cover the murders, he immediately begins to question the authorities' assumptions, when he meets two other potential suspects: Don Alberto, the local priest (Marc Porel) with a high-minded attitude, and Patrizia (Barbara Bouchet), a bored young woman from the city with a troubled past of drug offense, who also fancies having sexual relations with the young boys in town. Talk about your prime red herring.<br /><br />Fulci nicely contrasts modernity and tradition with the newly constructed elevated highway meandering through the Sicilian hills, past old towns where life is still firmly rooted in tradition and superstition. One could debate about the film's political stance as The North versus The South, or as commentary on small-town virtues - society's conventions in general - that are all too often dangerously close to tipping over into moral disintegration, chaos and - ultimately - self-justice by the populace. The film has often been lambasted because of its anti-catholic tone, but it's hardly an important element here, except for obvious plot-related reasons, which would be giving away too much. It's actually rather tame compared to a film like Joël Seria's DON'T DELIVER US FROM EVIL (1971). Probably, the film's rather unflattering portrayal of small-town Sicilian values (when another boy is killed, the local populace are depicted as a retarded lynch-mob) might be cause for some offense in Sicily, but - considering Sicily's problematic relation with the rest of Italy - hardly problematic for other Italians, I would think. The film vanquished into obscurity far too quickly to have much impact anyway.<br /><br />When talking Fulci, the amount of gore is usually a prime subject for discussion. Although eyes-gouging scenes are lacking, the film does contain two very graphic scenes. In the gross-out finale, the killer falls of a cliff, smashing his face along the rocks on the way down with gruesome results (albeit, not very realistic). And the chain-whipping sequence with Florinda Balkan in the graveyard shows Fulci's penchant for sadistic violence and typically, he's not holding back at graphically showing what most film-makers would merely hint at. Surely, one of the most horrifying scenes in Fulci's repertoire. <br /><br />Above all, this is a taut, well-written, effective little mystery, nicely lensed by Fulci, with an impressive cast of genre-regulars like Barbara Bouchet, Marc Porel (not very convincing as a priest), Tomas Milian and Florinda Balkan (mouth-foamingly crazy as the town's witch).<br /><br />Camera Obscura --- 8/10",1,0,0.4971709847450256,0.5028290152549744,True,,,,,,,
"""Un Gatto nel Cervello""/""Cat in the Brain"" is one of the goriest horror movies ever made.There is a lot of blood and gore,including chainsaw butchery,bloody stabbings and numerous decapitations.The film is also interesting as ""self parody"" of Fulci,but the gore and violence is the key element in it.Some of the gore FX were taken from own Fulci's movies ""Quando Alice Ruppe lo Specchio"" and ""I Fantasmi di Sodoma""(both 1988),plus gore FX taken from Fulci-supervised ""The Snake House"" aka ""Bloody Psycho"" by Leandro Lucchetti,""Massacre"" by Andrea Bianchi,""Non Avere Paura Della Zia Marta"" by Mario Bianchi,""Non Si Sevizia i Bambini"" by Giovanni Simonelli and ""Luna di Sangue"" aka ""Fuga dalla Morte"" by Enzo Milioni(all 1989).The scene where Brett Halsey beats the woman's face to pulp is from ""Quando Alice Ruppe lo Specchio"",a film Fulci had made for Italian TV in 1988.The chainsawing of the female corpse at the beginning is taken from the same film,as is the head in the microwave and the guy that gets driven over and over again.Highly recommended,especially if you like extreme cinema!",1,0,0.3349704444408417,0.6650295257568359,True,194.0,False,0.15463917525773196,,,,
"Zachary Scott does what he does best, i.e., plays a worm, in ""Danger Signal,"" a 1945 B movie also starring Faye Emerson, Mona Freeman, and Rosemary DeCamp. Scott plays a writer who kills women after he gets their money. On the lam from his last murder, he rents a room in the home owned by the Fenchurch family, Hilda (Emerson) and her mother (Mary Servoss). Scott throws himself at Emerson, and she's dazzled. Mid-romance, her younger sister Anne (Freeman) comes home from a medical treatment. When she mentions that she was Uncle Wade's favorite and he left her $25,000 (big bucks by 1945 standards), Scott loses interest in poor Hilda and makes a play for Anne. Anne looks like Rebecca of Sunnybrook Farm until she starts sneaking around with Scott - overnight, she ages 10 years and becomes downright nasty to her sister. Finally getting the message that her tenant is no good, Hilda calls in a psychiatrist (Rosemary DeCamp) to psyche him out and advise her.<br /><br />Psychological dramas were all the rage during and after World War II, and Scott does an excellent job as a smooth sociopath. This was his forte - as a weak-willed sheriff in ""Flamingo Road,"" he exhibited no real presence. As for two-timing, we saw him do that in ""Mildred Pierce,"" where he proved himself particularly good at it. Emerson is a bookish stenographer with her hair pushed off her face and her big glasses, but after hours, she's lovely, and gives a strong performance. DeCamp was always an underrated actress - here, she sports a soft German accent and is delightful.<br /><br />This is a highly entertaining film though a very routine story. The acting truly elevates it.",1,0,0.1372786462306976,0.86272132396698,True,288.0,True,0.03515625,,,,
"I enjoyed this series, but felt that the whole thing was let down by the sound recording/mixing.<br /><br />For whatever reason, they've had to employ an awful lot of what's called ADR, where the actors replace the original location sound with a re-recording of it in a sound booth.<br /><br />The reasons for doing this are usually due to problems at the location, or because somebody screwed up somewhere in the sound production chain.<br /><br />It wouldn't be so bad if the ADR was done well, but at times it's just plain distracting. It's not just the ADR that's the problem - the sound mix just doesn't match up to the quality of performances and the pictures.<br /><br />I'd be curious to know what went wrong.",1,0,0.0064078033901751,0.9935922026634216,True,,,,,,,
"I am so excited that Greek is back! This season looks really eventful. Im glad that Casey is trying to get serious about school but is still involved in the sorority. Its really funny that she wants to go into politics & that they're highlighting her 'scheming talent.' I loved Calvin's new haircut! It makes him look more mature. They should shave Cappy's head, as well. All the guys are hot but Calvin is definitely the hottest! I cant wait to see more of him! I'm especially interested in what happens between Calvin, Adam, & Rusty! I also love Rebecca. She's really pretty. I actually think that Rebecca & Calvin should hook up. go for it, Calvin! Join my team!",1,0,0.3800780773162842,0.619921863079071,True,,,,,,,
"This movie is masterly directed by Clive barker, he really knows how to establish a rapport between the audience and the characters. I think there is a sequel missing for this one, Barker should have dedicated to the sequel for this movie instead of doing the boring Lord of illusions, that is one I think was a real garbage. But I also think that because of this and because of the lack of the sequel NBreed has become a dark cult classic of horror films.",1,0,0.008450036868453,0.9915499687194824,True,,,,,,,
"Seen all 4 installments, this one is by far the best of all. I did'nt have much expectation when I got the DVD(3rd was such a drag), but to my delight this one was fast paced with some slick punch-lines.<br /><br />Don't miss this one.",1,0,0.467946708202362,0.5320532321929932,True,,,,,,,
"My wife is a mental health therapist and we watched it from beginning to end. I am the typical man and can not stand chick flicks, but this movie is unbelievable. If you want to see what it is like for someone who is going through these type of struggles, this is the movie for you. As I watched it I found myself feeling sorry for him and others like him. <br /><br />***Spoiler*** Plus the fact that all the individuals in the movie including the people in the mental institution were the actual people in real life made it that more real.<br /><br />A must see for someone in the mental health profession!",1,0,0.381086140871048,0.6189138293266296,True,115.0,False,0.0,True,True,,
"I was very curious to see this Wajda-Depardieu outing, plus the time period is definitely fascinating. Being a Wajda fan, I was disappointed, and that may be an understatement. The film never really took cinematic flight -- there's no foundation for the animosity between Danton and Robespierre, etc.<br /><br />Basically, the script was weak (adapted from ""The Danton Affair""). And yet, the direction was masterful...it's Wajda, afterall! Also, there were some amazing actors BUT they never really grab the audience's attention like they should. Depardieu comes off as a quasi-goofy, nonchalant Danton...not exactly the image we have in mind. Woijech Pzsoniak is incredible, as usual, but again the script puts up limits even actors of great talent can't break down. Andrzej Seweryn and Bogoslaw Linda pop up ... as Bourdon and Saint-Just...and if you're familiar with Wajda, then you'd know them.<br /><br />Overall, I was disappointed with this much-lauded film. Great cast, great director, but no quality foundation. Bad, undynamic script. We need to get in Danton (Walesa) and Robespierre's (General J) mindsets... what are their motivations? Eh...who knows? One likes women, the other powders himself? Riiight. Ok, so if you're looking for a great French Revolution movie I HIGHLY recommend ""La Revolution Francaise""...it's in two parts and oh-so-great! Excellent performances, in-depth script, juicy tid bits...definitely a satisfying experience!! Klaus-Maria Brandauer is a much better Danton than Depardieu...the wonderful Andrzej Seweryn apparently took some notes from ""Danton"" and is BRILLIANT as Robespierre. SEE IT! NOW! As for Wajda fans -- you're better off with ""Man of Iron/Marble"", ""Promised Land"", and the like. Cheers!!",1,0,0.2639837563037872,0.7360162138938904,True,288.0,True,0.1015625,,,,
"The plot of this movie is as dumb as a bag of hair. Jimmy Smit plays a character that could have been upset by the ridiculousness of the story. He is evil and a wife beater. It's a character as far from his NYPD and LA Law roles as you could possibly get.<br /><br />If you've thought he had the looks and the acting chops to play the really bad boy role, her's your present.<br /><br />But!!!!!!!! Mary Louis Parker wears black miniskirts and little black minidresses throughout the movie.<br /><br />She has always had some of the greatest legs in the history of the movies. This makes the movie well worth it for this leg admirer.<br /><br />I'd buy the DVD for this reason only if it was available.",1,0,0.079288050532341,0.920711874961853,True,138.0,False,0.028985507246376812,True,False,,
"Richard Condie's utter maddness insanity cartoon 'The Big Snit', is a trip through qwerkyness, madness, hillarity, enjoyable backgrounds, melting characters, and a conclusion that nearly brings me to happy tears everytime I see it.<br /><br />This short I have seen over and over AND OVER and I NEVER TIRE of it (luckily having it on tape from a broadcast on TV)!! It never stops to make me burst out in laughter uncontrollably, and then reach down into the depths of my spirit, highlighting the greatness of the human condition. <br /><br />Cause when someone says, 'Come on, let's finish the game' everything is alright in the world and the troubles that we face everyday we suddenly realise are all petty fleeting things not to fight or worry about anymore. This film at first seems just like a simple exercise in cartoon slapstick humour, but it is far more than that. This film hits a greater sense of spiritual meaning with mankind in the wake when everything seems to be so bad and trivial. <br /><br />It is flawless... in every way. AND DAMN FUNNY TOO ;)<br /><br />Rating 10 out of 10.",1,0,0.3892044425010681,0.6107956171035767,True,,,,,,,
"The 70s were without a doubt the golden age of ""made-for-TV"" horror. This is one of those that was probably churned out as an ABC movie of the week. It's the old story of a house and/or ghost possessing one of the new owners. The movie has promise, but it's never realized. Everything is rushed too much. Tension and suspense need time to build and grow. And there's nothing new. We've seen it all before and one better.<br /><br />One final thought: I don't understand why Robert Wagner's character would fall for the long dead movie star when he's married to Kate Jackson for goodness sake!!!",0,1,0.6367475986480713,0.6367475986480713,True,,,,,,,
"Tom Hanks returns as Dan Brown's symbologist Robert Langdon in his first adventure Angels & Demons, which Hollywood decided to make after The Da Vinci Code, given the latter's more controversial subject striking a raw nerve on the faith itself. The Catholic Church was up in arms over the first film, but seemingly nonchalant about this one. And it's not hard to see why, considering Ron Howard had opted to do a flat-out action piece that serves as a great tourism video of Rome and Vatican City, and would probably boost visitor numbers given the many beautiful on-location scenes, save for St Peter's Square and Basilica which was a scaled model used.<br /><br />So I guess with the bulk of the budget going toward the sets, the ensemble cast had to be correspondingly scaled down. Ayelet Zurer tried to step into the female void left by Audrey Tautou, but given Tautou's character then having a lot more stake in the film, Zurer's scientist Vittoria had a lot less to do other than just waiting in the wings to change some batteries on a canister filled with anti-matter. In the book she's the fodder of course for Langdon to converse his vast knowledge of the Vatican, the Illuminati and the great feud between the two, but here she's neither love interest, nor his intellectual equal.<br /><br />Ewan McGregor on the other hand, chews up each scene he's in as Camerlengo Patrick McKenna, who is temporarily taking care of the Papal office while the other prominent cardinals are in the Sistine Chapel to elect a new Pope. And he plays Patrick with that glint in the eye, with nuances enough to let you know there's more than meets the eye. There's no surprises here for readers of the novel, but McGregor's performance here is one of the highlights of the film as Hanks plays well, Tom Hanks.<br /><br />The book itself is rich with arguably accurate content as always, and had a lot more plot points on science versus religion, and a wealth of information that Dan Brown researched and linked together in an engaging fictional piece of work. While reading the book some years ago, I thought that should a film be made of it, it's easy to lapse and dwell more on the set action pieces. Sadly, that's what this Ron Howard film did, with a pace that doesn't allow a temporary breather. Unlike the first film where you had the characters sit down for some ""discussion time"" over a cup of tea, this one moved things along so quickly, it's like reading the book all over again, page after page being skipped just to get to the thick of the action.<br /><br />Catholic reviewers have called Angels & Demons harmless, because I guess it didn't dwell on its many controversies, unlike The Da Vinci Code which struck a raw nerve at the centre of the faith. And if anything, this film served as a great tourism promotional video with a nice showcase of the many prominent touristy landmarks that would entice many around the world to go pay a visit. Naturally certain areas like the catacombs beneath St Peter's Basilica, and the Vatican archives remain out of bounds, but the walk along the Path of Illumination, now that's almost free.<br /><br />Nothing new for those who have read the book other than to see it come alive, but for those who haven't, this film may just compel you to pick up Dan Brown's novel just to read a bit more about the significance about the landmarks, and characters such as Galileo, Michelangelo and Bernini who are intricately linked to the plot, but much left unsaid. Satisfying pop-corn entertainment leaving you with nothing spectacular.",1,0,0.0566657967865467,0.9433342218399048,True,652.0,True,0.0546875,,,,
"A wide variety of snakes stage an uprising on tourists ""invading"" their island due their captain's boat damage. The few remaining survivors who aren't caught vulnerable by the snakes will attempt an escape mission, their goal to flee to available boats which can get them safely off the island.<br /><br />Presented straight-faced with injected doses of visual humor featuring lots of snake gags, Wayne Crawford's SNAKE ISLAND features plenty of different breeds of the slithery predators, in striking position, ready to attack their prey. Star William Katt, as an author researching snakes for a forthcoming novel, has fun in his role along with writer / director / co-star Wayne Crawford(..as the tourist boat captain) as put-upon heroes who stare down a most serious crisis. Kate Connor is Crawford's attractive love interest, a lawyer on vacation. The other cast members serve as either tourists or crew, mostly fodder for the snakes. <br /><br />As in many other movies of this type, director Crawford features live snakes with computer generated ones, and the violence is really tame. Crawford even incorporates the point-of-view technique with the camera as the eyes of the snake as it faces the potential victim(..with the actor looking directly into the camera). Never to be taken seriously, the tongue-in-cheek approach was probably the best way to shoot SNAKE ISLAND because the premise is just too ridiculous to accept on it's own.<br /><br />The effects and suspense scenes rarely work because Crawford is often unable to successfully stage the sequences where humans face off with the snakes. The snake attacks themselves also never happen on screen(..one or two tops), or are so limply presented they leave little impression. That's a no-no for a genre such as this. Fans of Katt will probably want to check it out because he does provide some facial comedy that establishes the overall tone of certain scenes where he must defend himself against the snakes. The CGI scenes where we see a large number of snakes in a general area aren't very effective which remove the realism Crawford might've attempted to establish. There are plenty of better horror films featuring snakes as the aggressors than SNAKE ISLAND. Surprising moments of nudity, relegated to a scene where the tourists and crew unwind after a long day with the bubbly, not knowing what danger lie ahead.",0,1,0.6452104449272156,0.6452104449272156,True,408.0,True,0.0078125,False,True,,
"I first rented this movie on the infamous day of September 11, 2001. Since then I've seen it a number of times. My only complaint is that it's too short. ""Strangeland"" would've be a complete piece of horror art at two hours. As it stands, the running time is only an hour and a half.<br /><br />Ex-Twisted Sister member Dee Snider wrote, produced and stars in this 1998 shockfest set in a small Colorado town. He plays Carleton Hendricks, a crazed sadist who has psychotic ideologies on human evolution and a love for near-death experiences. Hendricks is no pushover, he's a pumped up six-foot ""modern primitive"". Someone who has tattooed and pierced their body to the very extreme. When he makes his first full appearance in the film, it is a truly terrifying sight.<br /><br />Hendricks' main hobby in life is to share his ""spiritual awakenings"" with his kidnapped victims. He visits Internet chatrooms under the name ""Capt. Howdy"" and then invites people over to his house. They believe they're going to a party. Instead, they find themselves in a house of pain and suffering. Hendricks sows their eyes and mouths shut and tortures them by sticking blades and hooks in numerous parts of their body. If it sounds sick, it's because it is.<br /><br />One of Hendrick's victims is Genevieve, the teenaged daughter of detective Michael Gage. Gage not only manages to save her, but arrests Hendricks as well. Four years later, Hendricks is released from a mental institution completely rehabilitated to the disapproval of the community. A group of rednecks led by Freddy Krueger himself, actor Robert Englund, decide to kill him. They fail and Hendricks reverts back to his old self.<br /><br />The rest of the film I'll leave to you, only to say the conclusion is satisfying and will leave you in shivers. With the exception of Snider, the acting isn't too good, but it's serviceable. The direction is okay, too. There are some humorous parts in ""Strangeland"" and they are very funny. I also loved the soundtrack, it's awesome and worth buying if you love rock. Overall, this is a movie worth watching. If you love low-budget horror films with a sense of humor, check it out. You'll probably like it.",0,1,0.714628279209137,0.714628279209137,True,393.0,True,0.0703125,,,,
"15 PARK AVENUE is the address ""Mithi/Mithali"" (Konkona) is in search for from the movies beginning. ""Prof.Anu"" (Shabhana Azmi)is Mithi's extremely caring and loving half sister from Mithi's mom's earlier marriage. The movie revolves around these characters and looks into the life of a schizophrenic patient (Mithi). The director tries to explain to the viewer the imaginary world of Mithi, through her continuous blabbering to Anu and others. <br /><br />Konkona deserves not one but thousands of awards (which I am sure, she will be getting)for this rendition of Mithi in this movie. You can see the look of a patient written on her face, by the drooping lips and sleepy eyes, from the first scene itself. Rahul Bose has done a good job, but has been reduced to one half of the movie in spite of his importance in their life.<br /><br />Watch out for the intense relationships shown between the characters of the movie, Mithi & Anu, Anu & Anu's Mom and between Anu & Sanjiv (Kanwaljit Singh). Shabhana Azmi, as usual has done a riveting performance to be remembered as the sister, who sacrificed her life for Mithi.<br /><br />The movie might not be your usual Hindi potboiler, but can certainly make people look at the schizophrenic patients in a different light altogether.<br /><br />As usual, Aparna Sen brings the movie to a different ending rather than any clichéd ones, we might think off. Hats off to her, for this great movie!!!",1,0,0.2402194887399673,0.7597804665565491,True,253.0,False,0.11067193675889328,,,,
"Not having heard of this film, it came as a surprise when it was shown on cable recently. Gary Ellis, the gifted director of ""Tough Luck"", does wonders with the screen play written by Bill Boatman and Todd King. The film involves the viewer from the start.<br /><br />Archie, the young hustler at the center of this story, has been involved in all kinds of petty crime. In fact, we witness a confrontation right at the beginning which makes him get out of New Orleans, as fast as he can. He ends up in the carnival that is run by the mysterious Ike. Archie falls for Davina, the woman he should have been wise to stay away from. The result proves a fatal judgment for Archie who then becomes the object of double crossing all around.<br /><br />The director should be commended by the casting of Norman Reedus, who obviously is loved by the camera. In spite of his nature, one feels for him because we know his heart is in the right place. The beautiful Dagmara Dominczyk is perfect as the exotic dancer Divana who, in spite of being Ike's lover, entices Archie into falling heads over heels with her. Armand Assante is barely understandable with the thick accent he speaks during the first half of the film.<br /><br />""Tough Luck"" shows a new director, Gary Ellis, showing he will go to do bigger and better things because he knows what he is doing.",1,0,0.2913641631603241,0.7086358666419983,True,249.0,False,0.040160642570281124,False,True,,
"Niagra Niagra was certainly not the best movie I have seen. However., I cannot describe the way the movie made me feel while watching it and how I felt as it ended and also how I feel about it now. Very few movies have such an effect on me. I like them or I do not. I look at Niagra Niagra as a work of art. We all see something in it and it may remind us of something or it may instill fear or fun etc... This movie had me in not the best mood. In fact it left me feeling empty somehow. I guess because the lives these two persons led were so empty in so many ways. They had no direction. Their only direction was to have no direction. They had many problems to deal with and I guess needed to get away from what could not have been a happy life. But on the way things really only got worse. A steady decline from where it started. It was sad as it was so well acted and I guess we have all most likely seen someone in some situation that may in some way resemble the situation these folks were in. They might have had a good life if they had any idea how. But it Wes clear they did not know what to do. So they kind of Rambled to someplace they had heard about. No real goal. They had no idea how to have a goal. They had no idea how to overcome the life that was set before them. I felt bad but could not stop watching the movie. Only good actors can make me feel so much about a movie that I would not like if just anyone played the parts. These two did a great job to the point you just did not see the acting. I am very impressed and want to buy the movie when it is available on DVD. You know. It left me feeling a little like Leaving Los Vegas did. But again it is in a class of its own. Not a great movie but well worth an hour or two on the right day. If you are a person who has problems I would not suggest you watch it. It could depress you. It depressed me and I have not the conditions these folks had. JimmyJoeJetter",1,0,0.3861050307750702,0.6138949394226074,True,401.0,True,0.01953125,True,True,,
I have never watched a movie that frustrated me more than Lord Of The Dance. Frustrated because it could have been fantastic. Frustrated because the dancing might have been astounding. Frustrated because the women could have been gorgeous. How would I know though?! By the time your eyes have moved to the area of interest on the screen and focused appropriately on the spot to be admired the insane editor has moved the shot! I completely agree with the other comments here about the crappy lighting and terrible camera/editor work. It makes me nauseous just watching ten minutes of this would be spectacular movie.<br /><br />Give me an opportunity to get a front seat to the live concert and I would be there in a shot! <br /><br />Nicholas T,0,1,0.5492810606956482,0.5492810606956482,True,,,,,,,
"I concur with what mallicka.b has said. The movie is portrayed in a way which appears to be a kind of vilification on the original content. Emotions aren't conveyed properly. I guess a couple of not-so-good performances also contributed to its mediocrity. In my view, Tabu would have been a much better choice for such a role instead of Aishwarya Rai. In some of her scenes, she looks a bit lusty, which is not ultimately what the movie should have portrayed. I also noticed a bit of over-acting in some of her scenes. I'm a bitter critic of Aishwarya Rai :) Can't help it; sorry for that. 'Raincoat' was a good movie by Rituparno Ghosh. And I saw Choker Bali after seeing Raincoat; I was not at all impressed.",1,0,0.0068539008498191,0.9931461811065674,True,,,,,,,
"Another go round with the monkey king going west....sort of.<br /><br />Beginning in the middle of some action the movie just goes from the first frame onward.<br /><br />A monk and his three disciples go to a town to get the sacred suras that will bring peace to the world once they are translated and spoken to the world.But an evil force has intervened and kidnapped all of the children of the town. The evil force wants the monk because if you eat him you will live forever. The retainers battle the forces of darkness before forcibly sending the monk off for safety (The monk thinks he can win simply by reasoning with the bad guys). The monk ends up with a bunch of lizard imps who plan at some point eating him... however the bad guys arrive and he's off an odyssey with the ugliest of the lot.<br /><br />Can a movie that starts off the rails go off the rails? Don't get me wrong I really liked this movie but its so scatter shot and all over the place that plot and logic simply fall away as some scenes simply pick up mid action with no way of knowing how we got there (The final battle to rescue the disciples is completely out of left field). This is one of the messiest movies I've seen in a while, but it made me laugh and smile like no get out. The movie starts and you have no idea where things are and then whats on screen is either interesting or funny and you just go with it. How do we get from thing to thing is often beyond me. Its full of odd asides and strange references as we go from heaven to the ocean to space to the rib cage of some mythic beast to god knows where. This movie floats all over the place which helps keep it fun since you don't know where it will end up (and is the reason""m keeping details to a minimum) And its funny. Very very funny at times.<br /><br />And the action is very good, even if a good chunk of it is unabashed CGI animation (which provides for some cool images, the golden staff, the spider attack formation, the angel in flight...) And its very touching. Action and comedy aside this is actually a wonderful love story. Its the story of an ugly imp and a monk who end up falling in love (and having other complications). Its a interesting look at the nature of love and what is true love. You will be moved.<br /><br />However much I enjoyed it I was still annoyed by its scatter shot construction. The films inability to hold its ideas together and to tell a complete story really hurts the film and takes away from the enjoyment every time we get to a bump in the road. the bumps take you out of the movie itself and make you realize how much is being cribbed from other sources.<br /><br />Absolutely worth seeing since it does have many choice moments, just be prepared for some bumps and you'll have a good time.",1,0,0.1928952783346176,0.8071047067642212,True,543.0,True,0.01953125,True,True,,
"i didn't hate this one. i just couldn't adapt to the story. it didn't really grab me. Michael Mann is a very good director but i have to disagree with his methods in this. i'm also a fan of Daniel Day Lewis. some projects he's been in are pretty rubbish but his acting is brilliant. my favourite Daniel Day Lewis films are There Will Be Blood and Gangs Of New York.<br /><br />there is one thing i loved about this and that was the musical score, it gave the film a lot of atmosphere. thats about all i liked in it though. this film has a high vote as well which is a bit random. i can see that a fair few people will like this but not enough to make the overall rating 7.8.<br /><br />i would give this film a miss if i was you but there is a lot of high votes for this so i guess you should watch it and make your own views on what you think. i didn't really like it............. 4/10.............j.d Seaton",0,1,0.9859383702278136,0.9859383702278136,True,,,,,,,
